observed brix,observed polarity, temp,corrected brix,corrected pol,normal recovery
19,10,19,18.44,2.42,1.494
19,11,19,18.44,2.67,1.669
19,12,19,18.44,2.91,1.837
19,13,19,18.44,3.15,2.005
19,14,19,18.44,3.39,2.173
19,15,19,18.44,3.63,2.341
19,16,19,18.44,3.86,2.502
19,17,19,18.44,4.12,2.684
19,18,19,18.44,4.36,2.852
19,19,19,18.44,4.60,3.02
19,20,19,18.44,4.85,3.195
19,21,19,18.44,5.09,3.363
19,22,19,18.44,5.33,3.531
19,23,19,18.44,5.57,3.699
19,24,19,18.44,5.81,3.867
19,25,19,18.44,6.06,4.042
19,26,19,18.44,6.30,4.21
19,27,19,18.44,6.54,4.378
19,28,19,18.44,6.78,4.546
19,29,19,18.44,7.03,4.721
19,30,19,18.44,7.27,4.889
19,31,19,18.44,7.51,5.057
19,32,19,18.44,7.75,5.225
19,33,19,18.44,8.00,5.4
19,34,19,18.44,8.24,5.568
19,35,19,18.44,8.48,5.736
19,36,19,18.44,8.72,5.904
19,37,19,18.44,8.96,6.072
19,38,19,18.44,9.21,6.247
19,39,19,18.44,9.45,6.415
19,40,19,18.44,9.69,6.583
19,41,19,18.44,9.93,6.751
19,42,19,18.44,10.18,6.926
19,43,19,18.44,10.42,7.094
19,44,19,18.44,10.66,7.262
19,45,19,18.44,10.90,7.43
19,46,19,18.44,11.15,7.605
19,47,19,18.44,11.39,7.773
19,48,19,18.44,11.63,7.941
19,49,19,18.44,11.87,8.109
19,50,19,18.44,12.11,8.277
19,51,19,18.44,12.35,8.445
19,52,19,18.44,12.60,8.62
19,53,19,18.44,12.82,8.774
19,54,19,18.44,13.08,8.956
19,55,19,18.44,13.33,9.131
19,56,19,18.44,13.57,9.299
19,57,19,18.44,13.81,9.467
19,58,19,18.44,14.05,9.635
19,59,19,18.44,14.29,9.803
19,60,19,18.44,14.54,9.978
19,61,19,18.44,14.78,10.146
19,62,19,18.44,15.02,10.314
19,63,19,18.44,15.26,10.482
19,64,19,18.44,15.51,10.657
19,65,19,18.44,15.75,10.825
19,66,19,18.44,16.00,11
19,67,19,18.44,16.23,11.161
19,68,19,18.44,16.48,11.336
19,69,19,18.44,16.72,11.504
19,70,19,18.44,16.96,11.672
19,71,19,18.44,17.20,11.84
19,72,19,18.44,17.44,12.008
19,73,19,18.44,17.69,12.183
19,74,19,18.44,17.93,12.351
19,75,19,18.44,18.17,12.519
19,76,19,18.44,18.41,12.687
19,77,19,18.44,18.66,12.862
19,78,19,18.44,18.90,13.03
19,10,19,18.44,2.42,1.494
19,11,19,18.44,2.67,1.669
19,12,19,18.44,2.91,1.837
19,13,19,18.44,3.15,2.005
19,14,19,18.44,3.39,2.173
19,15,19,18.44,3.63,2.341
19,16,19,18.44,3.86,2.502
19,17,19,18.44,4.12,2.684
19,18,19,18.44,4.36,2.852
19,19,19,18.44,4.60,3.02
19,20,19,18.44,4.85,3.195
19,21,19,18.44,5.09,3.363
19,22,19,18.44,5.33,3.531
19,23,19,18.44,5.57,3.699
19,24,19,18.44,5.81,3.867
19,25,19,18.44,6.06,4.042
19,26,19,18.44,6.30,4.21
19,27,19,18.44,6.54,4.378
19,28,19,18.44,6.78,4.546
19,29,19,18.44,7.03,4.721
19,30,19,18.44,7.27,4.889
19,31,19,18.44,7.51,5.057
19,32,19,18.44,7.75,5.225
19,33,19,18.44,8.00,5.4
19,34,19,18.44,8.24,5.568
19,35,19,18.44,8.48,5.736
19,36,19,18.44,8.72,5.904
19,37,19,18.44,8.96,6.072
19,38,19,18.44,9.21,6.247
19,39,19,18.44,9.45,6.415
19,40,19,18.44,9.69,6.583
19,41,19,18.44,9.93,6.751
19,42,19,18.44,10.18,6.926
19,43,19,18.44,10.42,7.094
19,44,19,18.44,10.66,7.262
19,45,19,18.44,10.90,7.43
19,46,19,18.44,11.15,7.605
19,47,19,18.44,11.39,7.773
19,48,19,18.44,11.63,7.941
19,49,19,18.44,11.87,8.109
19,50,19,18.44,12.11,8.277
19,51,19,18.44,12.35,8.445
19,52,19,18.44,12.60,8.62
19,53,19,18.44,12.82,8.774
19,54,19,18.44,13.08,8.956
19,55,19,18.44,13.33,9.131
19,56,19,18.44,13.57,9.299
19,57,19,18.44,13.81,9.467
19,58,19,18.44,14.05,9.635
19,59,19,18.44,14.29,9.803
19,60,19,18.44,14.54,9.978
19,61,19,18.44,14.78,10.146
19,62,19,18.44,15.02,10.314
19,63,19,18.44,15.26,10.482
19,64,19,18.44,15.51,10.657
19,65,19,18.44,15.75,10.825
19,66,19,18.44,16.00,11
19,67,19,18.44,16.23,11.161
19,68,19,18.44,16.48,11.336
19,69,19,18.44,16.72,11.504
19,70,19,18.44,16.96,11.672
19,71,19,18.44,17.20,11.84
19,72,19,18.44,17.44,12.008
19,73,19,18.44,17.69,12.183
19,74,19,18.44,17.93,12.351
19,75,19,18.44,18.17,12.519
19,76,19,18.44,18.41,12.687
19,77,19,18.44,18.66,12.862
19,78,19,18.44,18.90,13.03
19,10,20,18.5,2.42,1.494
19,11,20,18.5,2.67,1.669
19,12,20,18.5,2.91,1.837
19,13,20,18.5,3.15,2.005
19,14,20,18.5,3.39,2.173
19,15,20,18.5,3.63,2.341
19,16,20,18.5,3.86,2.502
19,17,20,18.5,4.12,2.684
19,18,20,18.5,4.36,2.852
19,19,20,18.5,4.60,3.02
19,20,20,18.5,4.85,3.195
19,21,20,18.5,5.09,3.363
19,22,20,18.5,5.33,3.531
19,23,20,18.5,5.57,3.699
19,24,20,18.5,5.81,3.867
19,25,20,18.5,6.06,4.042
19,26,20,18.5,6.30,4.21
19,27,20,18.5,6.54,4.378
19,28,20,18.5,6.78,4.546
19,29,20,18.5,7.03,4.721
19,30,20,18.5,7.27,4.889
19,31,20,18.5,7.51,5.057
19,32,20,18.5,7.75,5.225
19,33,20,18.5,8.00,5.4
19,34,20,18.5,8.24,5.568
19,35,20,18.5,8.48,5.736
19,36,20,18.5,8.72,5.904
19,37,20,18.5,8.96,6.072
19,38,20,18.5,9.21,6.247
19,39,20,18.5,9.45,6.415
19,40,20,18.5,9.69,6.583
19,41,20,18.5,9.93,6.751
19,42,20,18.5,10.18,6.926
19,43,20,18.5,10.42,7.094
19,44,20,18.5,10.66,7.262
19,45,20,18.5,10.90,7.43
19,46,20,18.5,11.15,7.605
19,47,20,18.5,11.39,7.773
19,48,20,18.5,11.63,7.941
19,49,20,18.5,11.87,8.109
19,50,20,18.5,12.11,8.277
19,51,20,18.5,12.35,8.445
19,52,20,18.5,12.60,8.62
19,53,20,18.5,12.82,8.774
19,54,20,18.5,13.08,8.956
19,55,20,18.5,13.33,9.131
19,56,20,18.5,13.57,9.299
19,57,20,18.5,13.81,9.467
19,58,20,18.5,14.05,9.635
19,59,20,18.5,14.29,9.803
19,60,20,18.5,14.54,9.978
19,61,20,18.5,14.78,10.146
19,62,20,18.5,15.02,10.314
19,63,20,18.5,15.26,10.482
19,64,20,18.5,15.51,10.657
19,65,20,18.5,15.75,10.825
19,66,20,18.5,16.00,11
19,67,20,18.5,16.23,11.161
19,68,20,18.5,16.48,11.336
19,69,20,18.5,16.72,11.504
19,70,20,18.5,16.96,11.672
19,71,20,18.5,17.20,11.84
19,72,20,18.5,17.44,12.008
19,73,20,18.5,17.69,12.183
19,74,20,18.5,17.93,12.351
19,75,20,18.5,18.17,12.519
19,76,20,18.5,18.41,12.687
19,77,20,18.5,18.66,12.862
19,78,20,18.5,18.90,13.03
19,10,21,18.56,2.42,1.494
19,11,21,18.56,2.67,1.669
19,12,21,18.56,2.91,1.837
19,13,21,18.56,3.15,2.005
19,14,21,18.56,3.39,2.173
19,15,21,18.56,3.63,2.341
19,16,21,18.56,3.86,2.502
19,17,21,18.56,4.12,2.684
19,18,21,18.56,4.36,2.852
19,19,21,18.56,4.60,3.02
19,20,21,18.56,4.85,3.195
19,21,21,18.56,5.09,3.363
19,22,21,18.56,5.33,3.531
19,23,21,18.56,5.57,3.699
19,24,21,18.56,5.81,3.867
19,25,21,18.56,6.06,4.042
19,26,21,18.56,6.30,4.21
19,27,21,18.56,6.54,4.378
19,28,21,18.56,6.78,4.546
19,29,21,18.56,7.03,4.721
19,30,21,18.56,7.27,4.889
19,31,21,18.56,7.51,5.057
19,32,21,18.56,7.75,5.225
19,33,21,18.56,8.00,5.4
19,34,21,18.56,8.24,5.568
19,35,21,18.56,8.48,5.736
19,36,21,18.56,8.72,5.904
19,37,21,18.56,8.96,6.072
19,38,21,18.56,9.21,6.247
19,39,21,18.56,9.45,6.415
19,40,21,18.56,9.69,6.583
19,41,21,18.56,9.93,6.751
19,42,21,18.56,10.18,6.926
19,43,21,18.56,10.42,7.094
19,44,21,18.56,10.66,7.262
19,45,21,18.56,10.90,7.43
19,46,21,18.56,11.15,7.605
19,47,21,18.56,11.39,7.773
19,48,21,18.56,11.63,7.941
19,49,21,18.56,11.87,8.109
19,50,21,18.56,12.11,8.277
19,51,21,18.56,12.35,8.445
19,52,21,18.56,12.60,8.62
19,53,21,18.56,12.82,8.774
19,54,21,18.56,13.08,8.956
19,55,21,18.56,13.33,9.131
19,56,21,18.56,13.57,9.299
19,57,21,18.56,13.81,9.467
19,58,21,18.56,14.05,9.635
19,59,21,18.56,14.29,9.803
19,60,21,18.56,14.54,9.978
19,61,21,18.56,14.78,10.146
19,62,21,18.56,15.02,10.314
19,63,21,18.56,15.26,10.482
19,64,21,18.56,15.51,10.657
19,65,21,18.56,15.75,10.825
19,66,21,18.56,16.00,11
19,67,21,18.56,16.23,11.161
19,68,21,18.56,16.48,11.336
19,69,21,18.56,16.72,11.504
19,70,21,18.56,16.96,11.672
19,71,21,18.56,17.20,11.84
19,72,21,18.56,17.44,12.008
19,73,21,18.56,17.69,12.183
19,74,21,18.56,17.93,12.351
19,75,21,18.56,18.17,12.519
19,76,21,18.56,18.41,12.687
19,77,21,18.56,18.66,12.862
19,78,21,18.56,18.90,13.03
19,10,22,18.62,2.42,1.494
19,11,22,18.62,2.67,1.669
19,12,22,18.62,2.91,1.837
19,13,22,18.62,3.15,2.005
19,14,22,18.62,3.39,2.173
19,15,22,18.62,3.63,2.341
19,16,22,18.62,3.86,2.502
19,17,22,18.62,4.12,2.684
19,18,22,18.62,4.36,2.852
19,19,22,18.62,4.60,3.02
19,20,22,18.62,4.85,3.195
19,21,22,18.62,5.09,3.363
19,22,22,18.62,5.33,3.531
19,23,22,18.62,5.57,3.699
19,24,22,18.62,5.81,3.867
19,25,22,18.62,6.06,4.042
19,26,22,18.62,6.30,4.21
19,27,22,18.62,6.54,4.378
19,28,22,18.62,6.78,4.546
19,29,22,18.62,7.03,4.721
19,30,22,18.62,7.27,4.889
19,31,22,18.62,7.51,5.057
19,32,22,18.62,7.75,5.225
19,33,22,18.62,8.00,5.4
19,34,22,18.62,8.24,5.568
19,35,22,18.62,8.48,5.736
19,36,22,18.62,8.72,5.904
19,37,22,18.62,8.96,6.072
19,38,22,18.62,9.21,6.247
19,39,22,18.62,9.45,6.415
19,40,22,18.62,9.69,6.583
19,41,22,18.62,9.93,6.751
19,42,22,18.62,10.18,6.926
19,43,22,18.62,10.42,7.094
19,44,22,18.62,10.66,7.262
19,45,22,18.62,10.90,7.43
19,46,22,18.62,11.15,7.605
19,47,22,18.62,11.39,7.773
19,48,22,18.62,11.63,7.941
19,49,22,18.62,11.87,8.109
19,50,22,18.62,12.11,8.277
19,51,22,18.62,12.35,8.445
19,52,22,18.62,12.60,8.62
19,53,22,18.62,12.82,8.774
19,54,22,18.62,13.08,8.956
19,55,22,18.62,13.33,9.131
19,56,22,18.62,13.57,9.299
19,57,22,18.62,13.81,9.467
19,58,22,18.62,14.05,9.635
19,59,22,18.62,14.29,9.803
19,60,22,18.62,14.54,9.978
19,61,22,18.62,14.78,10.146
19,62,22,18.62,15.02,10.314
19,63,22,18.62,15.26,10.482
19,64,22,18.62,15.51,10.657
19,65,22,18.62,15.75,10.825
19,66,22,18.62,16.00,11
19,67,22,18.62,16.23,11.161
19,68,22,18.62,16.48,11.336
19,69,22,18.62,16.72,11.504
19,70,22,18.62,16.96,11.672
19,71,22,18.62,17.20,11.84
19,72,22,18.62,17.44,12.008
19,73,22,18.62,17.69,12.183
19,74,22,18.62,17.93,12.351
19,75,22,18.62,18.17,12.519
19,76,22,18.62,18.41,12.687
19,77,22,18.62,18.66,12.862
19,78,22,18.62,18.90,13.03
19,10,23,18.68,2.42,1.494
19,11,23,18.68,2.67,1.669
19,12,23,18.68,2.91,1.837
19,13,23,18.68,3.15,2.005
19,14,23,18.68,3.39,2.173
19,15,23,18.68,3.63,2.341
19,16,23,18.68,3.86,2.502
19,17,23,18.68,4.12,2.684
19,18,23,18.68,4.36,2.852
19,19,23,18.68,4.60,3.02
19,20,23,18.68,4.85,3.195
19,21,23,18.68,5.09,3.363
19,22,23,18.68,5.33,3.531
19,23,23,18.68,5.57,3.699
19,24,23,18.68,5.81,3.867
19,25,23,18.68,6.06,4.042
19,26,23,18.68,6.30,4.21
19,27,23,18.68,6.54,4.378
19,28,23,18.68,6.78,4.546
19,29,23,18.68,7.03,4.721
19,30,23,18.68,7.27,4.889
19,31,23,18.68,7.51,5.057
19,32,23,18.68,7.75,5.225
19,33,23,18.68,8.00,5.4
19,34,23,18.68,8.24,5.568
19,35,23,18.68,8.48,5.736
19,36,23,18.68,8.72,5.904
19,37,23,18.68,8.96,6.072
19,38,23,18.68,9.21,6.247
19,39,23,18.68,9.45,6.415
19,40,23,18.68,9.69,6.583
19,41,23,18.68,9.93,6.751
19,42,23,18.68,10.18,6.926
19,43,23,18.68,10.42,7.094
19,44,23,18.68,10.66,7.262
19,45,23,18.68,10.90,7.43
19,46,23,18.68,11.15,7.605
19,47,23,18.68,11.39,7.773
19,48,23,18.68,11.63,7.941
19,49,23,18.68,11.87,8.109
19,50,23,18.68,12.11,8.277
19,51,23,18.68,12.35,8.445
19,52,23,18.68,12.60,8.62
19,53,23,18.68,12.82,8.774
19,54,23,18.68,13.08,8.956
19,55,23,18.68,13.33,9.131
19,56,23,18.68,13.57,9.299
19,57,23,18.68,13.81,9.467
19,58,23,18.68,14.05,9.635
19,59,23,18.68,14.29,9.803
19,60,23,18.68,14.54,9.978
19,61,23,18.68,14.78,10.146
19,62,23,18.68,15.02,10.314
19,63,23,18.68,15.26,10.482
19,64,23,18.68,15.51,10.657
19,65,23,18.68,15.75,10.825
19,66,23,18.68,16.00,11
19,67,23,18.68,16.23,11.161
19,68,23,18.68,16.48,11.336
19,69,23,18.68,16.72,11.504
19,70,23,18.68,16.96,11.672
19,71,23,18.68,17.20,11.84
19,72,23,18.68,17.44,12.008
19,73,23,18.68,17.69,12.183
19,74,23,18.68,17.93,12.351
19,75,23,18.68,18.17,12.519
19,76,23,18.68,18.41,12.687
19,77,23,18.68,18.66,12.862
19,78,23,18.68,18.90,13.03
19,10,24,18.75,2.42,1.494
19,11,24,18.75,2.67,1.669
19,12,24,18.75,2.91,1.837
19,13,24,18.75,3.15,2.005
19,14,24,18.75,3.39,2.173
19,15,24,18.75,3.63,2.341
19,16,24,18.75,3.86,2.502
19,17,24,18.75,4.12,2.684
19,18,24,18.75,4.36,2.852
19,19,24,18.75,4.60,3.02
19,20,24,18.75,4.85,3.195
19,21,24,18.75,5.09,3.363
19,22,24,18.75,5.33,3.531
19,23,24,18.75,5.57,3.699
19,24,24,18.75,5.81,3.867
19,25,24,18.75,6.06,4.042
19,26,24,18.75,6.30,4.21
19,27,24,18.75,6.54,4.378
19,28,24,18.75,6.78,4.546
19,29,24,18.75,7.03,4.721
19,30,24,18.75,7.27,4.889
19,31,24,18.75,7.51,5.057
19,32,24,18.75,7.75,5.225
19,33,24,18.75,8.00,5.4
19,34,24,18.75,8.24,5.568
19,35,24,18.75,8.48,5.736
19,36,24,18.75,8.72,5.904
19,37,24,18.75,8.96,6.072
19,38,24,18.75,9.21,6.247
19,39,24,18.75,9.45,6.415
19,40,24,18.75,9.69,6.583
19,41,24,18.75,9.93,6.751
19,42,24,18.75,10.18,6.926
19,43,24,18.75,10.42,7.094
19,44,24,18.75,10.66,7.262
19,45,24,18.75,10.90,7.43
19,46,24,18.75,11.15,7.605
19,47,24,18.75,11.39,7.773
19,48,24,18.75,11.63,7.941
19,49,24,18.75,11.87,8.109
19,50,24,18.75,12.11,8.277
19,51,24,18.75,12.35,8.445
19,52,24,18.75,12.60,8.62
19,53,24,18.75,12.82,8.774
19,54,24,18.75,13.08,8.956
19,55,24,18.75,13.33,9.131
19,56,24,18.75,13.57,9.299
19,57,24,18.75,13.81,9.467
19,58,24,18.75,14.05,9.635
19,59,24,18.75,14.29,9.803
19,60,24,18.75,14.54,9.978
19,61,24,18.75,14.78,10.146
19,62,24,18.75,15.02,10.314
19,63,24,18.75,15.26,10.482
19,64,24,18.75,15.51,10.657
19,65,24,18.75,15.75,10.825
19,66,24,18.75,16.00,11
19,67,24,18.75,16.23,11.161
19,68,24,18.75,16.48,11.336
19,69,24,18.75,16.72,11.504
19,70,24,18.75,16.96,11.672
19,71,24,18.75,17.20,11.84
19,72,24,18.75,17.44,12.008
19,73,24,18.75,17.69,12.183
19,74,24,18.75,17.93,12.351
19,75,24,18.75,18.17,12.519
19,76,24,18.75,18.41,12.687
19,77,24,18.75,18.66,12.862
19,78,24,18.75,18.90,13.03
19,10,25,18.82,2.42,1.494
19,11,25,18.82,2.67,1.669
19,12,25,18.82,2.91,1.837
19,13,25,18.82,3.15,2.005
19,14,25,18.82,3.39,2.173
19,15,25,18.82,3.63,2.341
19,16,25,18.82,3.86,2.502
19,17,25,18.82,4.12,2.684
19,18,25,18.82,4.36,2.852
19,19,25,18.82,4.60,3.02
19,20,25,18.82,4.85,3.195
19,21,25,18.82,5.09,3.363
19,22,25,18.82,5.33,3.531
19,23,25,18.82,5.57,3.699
19,24,25,18.82,5.81,3.867
19,25,25,18.82,6.06,4.042
19,26,25,18.82,6.30,4.21
19,27,25,18.82,6.54,4.378
19,28,25,18.82,6.78,4.546
19,29,25,18.82,7.03,4.721
19,30,25,18.82,7.27,4.889
19,31,25,18.82,7.51,5.057
19,32,25,18.82,7.75,5.225
19,33,25,18.82,8.00,5.4
19,34,25,18.82,8.24,5.568
19,35,25,18.82,8.48,5.736
19,36,25,18.82,8.72,5.904
19,37,25,18.82,8.96,6.072
19,38,25,18.82,9.21,6.247
19,39,25,18.82,9.45,6.415
19,40,25,18.82,9.69,6.583
19,41,25,18.82,9.93,6.751
19,42,25,18.82,10.18,6.926
19,43,25,18.82,10.42,7.094
19,44,25,18.82,10.66,7.262
19,45,25,18.82,10.90,7.43
19,46,25,18.82,11.15,7.605
19,47,25,18.82,11.39,7.773
19,48,25,18.82,11.63,7.941
19,49,25,18.82,11.87,8.109
19,50,25,18.82,12.11,8.277
19,51,25,18.82,12.35,8.445
19,52,25,18.82,12.60,8.62
19,53,25,18.82,12.82,8.774
19,54,25,18.82,13.08,8.956
19,55,25,18.82,13.33,9.131
19,56,25,18.82,13.57,9.299
19,57,25,18.82,13.81,9.467
19,58,25,18.82,14.05,9.635
19,59,25,18.82,14.29,9.803
19,60,25,18.82,14.54,9.978
19,61,25,18.82,14.78,10.146
19,62,25,18.82,15.02,10.314
19,63,25,18.82,15.26,10.482
19,64,25,18.82,15.51,10.657
19,65,25,18.82,15.75,10.825
19,66,25,18.82,16.00,11
19,67,25,18.82,16.23,11.161
19,68,25,18.82,16.48,11.336
19,69,25,18.82,16.72,11.504
19,70,25,18.82,16.96,11.672
19,71,25,18.82,17.20,11.84
19,72,25,18.82,17.44,12.008
19,73,25,18.82,17.69,12.183
19,74,25,18.82,17.93,12.351
19,75,25,18.82,18.17,12.519
19,76,25,18.82,18.41,12.687
19,77,25,18.82,18.66,12.862
19,78,25,18.82,18.90,13.03
19,10,26,18.89,2.42,1.494
19,11,26,18.89,2.67,1.669
19,12,26,18.89,2.91,1.837
19,13,26,18.89,3.15,2.005
19,14,26,18.89,3.39,2.173
19,15,26,18.89,3.63,2.341
19,16,26,18.89,3.86,2.502
19,17,26,18.89,4.12,2.684
19,18,26,18.89,4.36,2.852
19,19,26,18.89,4.60,3.02
19,20,26,18.89,4.85,3.195
19,21,26,18.89,5.09,3.363
19,22,26,18.89,5.33,3.531
19,23,26,18.89,5.57,3.699
19,24,26,18.89,5.81,3.867
19,25,26,18.89,6.06,4.042
19,26,26,18.89,6.30,4.21
19,27,26,18.89,6.54,4.378
19,28,26,18.89,6.78,4.546
19,29,26,18.89,7.03,4.721
19,30,26,18.89,7.27,4.889
19,31,26,18.89,7.51,5.057
19,32,26,18.89,7.75,5.225
19,33,26,18.89,8.00,5.4
19,34,26,18.89,8.24,5.568
19,35,26,18.89,8.48,5.736
19,36,26,18.89,8.72,5.904
19,37,26,18.89,8.96,6.072
19,38,26,18.89,9.21,6.247
19,39,26,18.89,9.45,6.415
19,40,26,18.89,9.69,6.583
19,41,26,18.89,9.93,6.751
19,42,26,18.89,10.18,6.926
19,43,26,18.89,10.42,7.094
19,44,26,18.89,10.66,7.262
19,45,26,18.89,10.90,7.43
19,46,26,18.89,11.15,7.605
19,47,26,18.89,11.39,7.773
19,48,26,18.89,11.63,7.941
19,49,26,18.89,11.87,8.109
19,50,26,18.89,12.11,8.277
19,51,26,18.89,12.35,8.445
19,52,26,18.89,12.60,8.62
19,53,26,18.89,12.82,8.774
19,54,26,18.89,13.08,8.956
19,55,26,18.89,13.33,9.131
19,56,26,18.89,13.57,9.299
19,57,26,18.89,13.81,9.467
19,58,26,18.89,14.05,9.635
19,59,26,18.89,14.29,9.803
19,60,26,18.89,14.54,9.978
19,61,26,18.89,14.78,10.146
19,62,26,18.89,15.02,10.314
19,63,26,18.89,15.26,10.482
19,64,26,18.89,15.51,10.657
19,65,26,18.89,15.75,10.825
19,66,26,18.89,16.00,11
19,67,26,18.89,16.23,11.161
19,68,26,18.89,16.48,11.336
19,69,26,18.89,16.72,11.504
19,70,26,18.89,16.96,11.672
19,71,26,18.89,17.20,11.84
19,72,26,18.89,17.44,12.008
19,73,26,18.89,17.69,12.183
19,74,26,18.89,17.93,12.351
19,75,26,18.89,18.17,12.519
19,76,26,18.89,18.41,12.687
19,77,26,18.89,18.66,12.862
19,78,26,18.89,18.90,13.03
19,10,27,18.96,2.42,1.494
19,11,27,18.96,2.67,1.669
19,12,27,18.96,2.91,1.837
19,13,27,18.96,3.15,2.005
19,14,27,18.96,3.39,2.173
19,15,27,18.96,3.63,2.341
19,16,27,18.96,3.86,2.502
19,17,27,18.96,4.12,2.684
19,18,27,18.96,4.36,2.852
19,19,27,18.96,4.60,3.02
19,20,27,18.96,4.85,3.195
19,21,27,18.96,5.09,3.363
19,22,27,18.96,5.33,3.531
19,23,27,18.96,5.57,3.699
19,24,27,18.96,5.81,3.867
19,25,27,18.96,6.06,4.042
19,26,27,18.96,6.30,4.21
19,27,27,18.96,6.54,4.378
19,28,27,18.96,6.78,4.546
19,29,27,18.96,7.03,4.721
19,30,27,18.96,7.27,4.889
19,31,27,18.96,7.51,5.057
19,32,27,18.96,7.75,5.225
19,33,27,18.96,8.00,5.4
19,34,27,18.96,8.24,5.568
19,35,27,18.96,8.48,5.736
19,36,27,18.96,8.72,5.904
19,37,27,18.96,8.96,6.072
19,38,27,18.96,9.21,6.247
19,39,27,18.96,9.45,6.415
19,40,27,18.96,9.69,6.583
19,41,27,18.96,9.93,6.751
19,42,27,18.96,10.18,6.926
19,43,27,18.96,10.42,7.094
19,44,27,18.96,10.66,7.262
19,45,27,18.96,10.90,7.43
19,46,27,18.96,11.15,7.605
19,47,27,18.96,11.39,7.773
19,48,27,18.96,11.63,7.941
19,49,27,18.96,11.87,8.109
19,50,27,18.96,12.11,8.277
19,51,27,18.96,12.35,8.445
19,52,27,18.96,12.60,8.62
19,53,27,18.96,12.82,8.774
19,54,27,18.96,13.08,8.956
19,55,27,18.96,13.33,9.131
19,56,27,18.96,13.57,9.299
19,57,27,18.96,13.81,9.467
19,58,27,18.96,14.05,9.635
19,59,27,18.96,14.29,9.803
19,60,27,18.96,14.54,9.978
19,61,27,18.96,14.78,10.146
19,62,27,18.96,15.02,10.314
19,63,27,18.96,15.26,10.482
19,64,27,18.96,15.51,10.657
19,65,27,18.96,15.75,10.825
19,66,27,18.96,16.00,11
19,67,27,18.96,16.23,11.161
19,68,27,18.96,16.48,11.336
19,69,27,18.96,16.72,11.504
19,70,27,18.96,16.96,11.672
19,71,27,18.96,17.20,11.84
19,72,27,18.96,17.44,12.008
19,73,27,18.96,17.69,12.183
19,74,27,18.96,17.93,12.351
19,75,27,18.96,18.17,12.519
19,76,27,18.96,18.41,12.687
19,77,27,18.96,18.66,12.862
19,78,27,18.96,18.90,13.03
19,10,28,19.04,2.42,1.494
19,11,28,19.04,2.67,1.669
19,12,28,19.04,2.91,1.837
19,13,28,19.04,3.15,2.005
19,14,28,19.04,3.39,2.173
19,15,28,19.04,3.63,2.341
19,16,28,19.04,3.86,2.502
19,17,28,19.04,4.12,2.684
19,18,28,19.04,4.36,2.852
19,19,28,19.04,4.60,3.02
19,20,28,19.04,4.85,3.195
19,21,28,19.04,5.09,3.363
19,22,28,19.04,5.33,3.531
19,23,28,19.04,5.57,3.699
19,24,28,19.04,5.81,3.867
19,25,28,19.04,6.06,4.042
19,26,28,19.04,6.30,4.21
19,27,28,19.04,6.54,4.378
19,28,28,19.04,6.78,4.546
19,29,28,19.04,7.03,4.721
19,30,28,19.04,7.27,4.889
19,31,28,19.04,7.51,5.057
19,32,28,19.04,7.75,5.225
19,33,28,19.04,8.00,5.4
19,34,28,19.04,8.24,5.568
19,35,28,19.04,8.48,5.736
19,36,28,19.04,8.72,5.904
19,37,28,19.04,8.96,6.072
19,38,28,19.04,9.21,6.247
19,39,28,19.04,9.45,6.415
19,40,28,19.04,9.69,6.583
19,41,28,19.04,9.93,6.751
19,42,28,19.04,10.18,6.926
19,43,28,19.04,10.42,7.094
19,44,28,19.04,10.66,7.262
19,45,28,19.04,10.90,7.43
19,46,28,19.04,11.15,7.605
19,47,28,19.04,11.39,7.773
19,48,28,19.04,11.63,7.941
19,49,28,19.04,11.87,8.109
19,50,28,19.04,12.11,8.277
19,51,28,19.04,12.35,8.445
19,52,28,19.04,12.60,8.62
19,53,28,19.04,12.82,8.774
19,54,28,19.04,13.08,8.956
19,55,28,19.04,13.33,9.131
19,56,28,19.04,13.57,9.299
19,57,28,19.04,13.81,9.467
19,58,28,19.04,14.05,9.635
19,59,28,19.04,14.29,9.803
19,60,28,19.04,14.54,9.978
19,61,28,19.04,14.78,10.146
19,62,28,19.04,15.02,10.314
19,63,28,19.04,15.26,10.482
19,64,28,19.04,15.51,10.657
19,65,28,19.04,15.75,10.825
19,66,28,19.04,16.00,11
19,67,28,19.04,16.23,11.161
19,68,28,19.04,16.48,11.336
19,69,28,19.04,16.72,11.504
19,70,28,19.04,16.96,11.672
19,71,28,19.04,17.20,11.84
19,72,28,19.04,17.44,12.008
19,73,28,19.04,17.69,12.183
19,74,28,19.04,17.93,12.351
19,75,28,19.04,18.17,12.519
19,76,28,19.04,18.41,12.687
19,77,28,19.04,18.66,12.862
19,78,28,19.04,18.90,13.03
19,10,29,19.11,2.42,1.494
19,11,29,19.11,2.67,1.669
19,12,29,19.11,2.91,1.837
19,13,29,19.11,3.15,2.005
19,14,29,19.11,3.39,2.173
19,15,29,19.11,3.63,2.341
19,16,29,19.11,3.86,2.502
19,17,29,19.11,4.12,2.684
19,18,29,19.11,4.36,2.852
19,19,29,19.11,4.60,3.02
19,20,29,19.11,4.85,3.195
19,21,29,19.11,5.09,3.363
19,22,29,19.11,5.33,3.531
19,23,29,19.11,5.57,3.699
19,24,29,19.11,5.81,3.867
19,25,29,19.11,6.06,4.042
19,26,29,19.11,6.30,4.21
19,27,29,19.11,6.54,4.378
